ID	YEAR	1a	1b	1c	1d	1e	1f	1g	2a	2b	2c	2d	3a	3b	3c	3d	3e	3f	3g	3h
1053	2010	-1	-1	-1	-1	1	1	1	-1	-1	0	1	0	-1	0	-1	1	0	-1	1
1054	2010	-1	-1	-1	0	1	0	1	-1	-1	-1	1	1	-1	-1	-1	1	0	0	0
1055	2010	-1	-1	-1	0	1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1056	2010	-1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	-1	-1	-1	1	1	-1	-1
1057	2010	-1	-1	-1	-1	1	1	1	NA	NA	NA	1	1	0	0	0	0	0	0	0
1058	2010	NA	NA	NA	NA	NA	1	NA	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1059	2010	-1	-1	-1	1	1	1	0	-1	-1	-1	1	1	-1	1	-1	1	1	-1	1
1060	2010	-1	-1	-1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	-1	1	-1
1061	2010	1	1	1	-1	-1	-1	-1	-1	1	1	1	0	1	0	1	1	-1	1	0
1062	2010	0	-1	-1	1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	-1	1	0
1063	2010	1	0	0	1	1	1	0	0	-1	NA	NA	1	0	0	1	1	0	0	0
1064	2010	1	0	0	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	-1	1	-1
1065	2010	1	-1	-1	1	0	1	-1	-1	-1	1	1	-1	-1	1	1	1	-1	0	0
1066	2010	1	1	1	1	1	-1	1	-1	-1	0	1	-1	-1	1	1	0	-1	0	0
1067	2010	-1	-1	-1	-1	1	1	1	-1	0	1	1	1	-1	1	-1	1	-1	-1	-1
1068	2010	-1	-1	-1	1	1	1	0	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1069	2010	1	-1	-1	1	1	1	-1	NA	NA	NA	1	0	1	0	0	0	0	0	0
1070	2010	NA	NA	NA	1	NA	NA	NA	-1	-1	-1	1	0	-1	0	-1	1	1	-1	0
1071	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	0
1072	2010	-1	-1	-1	1	1	-1	1	NA	-1	NA	1	0	0	1	0	0	1	-1	1
1073	2010	0	-1	1	1	NA	NA	NA	NA	NA	NA	-1	0	-1	1	-1	0	0	0	0
1074	2010	-1	1	NA	1	-1	-1	-1	0	0	0	1	-1	0	0	0	1	0	-1	1
1075	2010	1	-1	-1	1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	-1
1076	2010	-1	1	1	1	1	-1	-1	NA	NA	NA	NA	0	0	0	0	0	0	0	0
1077	2010	NA	NA	NA	NA	NA	NA	NA	-1	NA	-1	1	-1	1	-1	1	1	0	-1	0
1078	2010	0	NA	-1	1	1	1	-1	-1	NA	NA	1	0	0	1	1	0	0	0	0
1079	2010	1	NA	NA	1	NA	1	NA	-1	-1	-1	1	-1	-1	1	-1	1	0	-1	0
1080	2010	1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	0
1081	2010	-1	-1	-1	-1	1	1	1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	-1
1082	2010	-1	-1	-1	-1	1	1	1	NA	NA	NA	1	0	0	1	0	0	0	0	1
1083	2010	NA	NA	NA	NA	1	NA	NA	-1	1	-1	1	1	-1	0	-1	1	-1	1	0
1084	2010	-1	-1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	0	1	0	-1	-1
1085	2010	1	0	0	1	1	1	-1	NA	NA	NA	1	1	0	0	0	0	0	0	0
1086	2010	0	0	0	0	0	0	0	0	0	1	1	1	-1	0	-1	1	0	-1	-1
1087	2010	-1	-1	-1	-1	1	1	1	-1	-1	0	1	0	-1	0	0	0	0	0	0
1088	2010	0	0	0	0	1	1	0	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1
1089	2010	1	-1	-1	1	1	1	0	1	-1	1	1	0	0	0	-1	0	0	0	0
1090	2010	-1	-1	-1	1	1	1	1	-1	0	0	1	1	-1	0	1	1	0	1	0
1091	2010	0	1	0	1	0	0	0	-1	-1	-1	1	1	-1	1	0	1	-1	-1	-1
1092	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1
1093	2010	-1	-1	-1	-1	0	0	1	-1	-1	-1	1	-1	-1	1	1	0	-1	-1	1
1094	2010	-1	-1	-1	1	1	1	1	NA	NA	NA	1	0	0	1	0	0	0	0	0
1095	2010	-1	-1	-1	1	1	1	1	NA	NA	NA	1	1	-1	1	-1	0	-1	-1	0
1096	2010	-1	-1	-1	0	1	1	1	NA	NA	NA	1	1	0	0	0	0	0	0	0
1097	2010	NA	NA	NA	NA	NA	1	NA	-1	-1	-1	1	-1	-1	1	-1	1	0	-1	0
1098	2010	-1	-1	-1	-1	0	1	1	-1	-1	-1	1	1	-1	1	-1	1	0	-1	0
1099	2010	1	-1	-1	1	1	0	-1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1100	2010	-1	-1	-1	1	-1	1	0	-1	-1	-1	1	-1	-1	1	-1	0	0	-1	1
1101	2010	0	-1	-1	1	-1	1	0	NA	NA	NA	1	1	0	0	0	0	0	0	0
1102	2010	NA	NA	NA	1	NA	NA	NA	-1	1	1	1	-1	-1	1	-1	1	-1	-1	1
1103	2010	1	0	0	1	1	1	-1	-1	0	0	1	1	-1	1	-1	1	0	-1	1
1104	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	0	-1	-1	0
1105	2010	1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	-1	1	0	1	-1	-1	0
1106	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	1	-1	0	-1	1	-1	-1	-1
1107	2010	-1	-1	-1	0	1	1	1	-1	0	0	1	1	-1	-1	-1	1	-1	-1	-1
1108	2010	-1	-1	-1	-1	1	0	1	-1	-1	1	1	-1	-1	1	-1	1	-1	0	-1
1109	2010	1	-1	-1	1	1	-1	-1	-1	1	-1	1	-1	-1	1	0	1	-1	-1	1
1110	2010	1	-1	-1	1	0	-1	0	-1	-1	-1	1	1	-1	1	-1	0	-1	-1	0
1111	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	0	0	0
1112	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1113	2010	-1	-1	-1	0	1	1	0	-1	-1	-1	1	-1	-1	1	0	1	-1	-1	1
1114	2010	-1	-1	-1	1	0	1	0	-1	1	1	1	0	-1	1	0	1	-1	0	1
1115	2010	1	-1	NA	1	-1	1	1	-1	-1	-1	1	-1	-1	1	0	1	-1	-1	1
1116	2010	-1	-1	-1	1	0	-1	1	-1	-1	-1	1	1	-1	0	0	1	-1	0	1
1117	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	-1
1118	2010	-1	-1	-1	1	1	1	1	NA	NA	NA	1	1	0	0	0	0	0	0	0
1119	2010	NA	NA	NA	NA	1	NA	1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1
1120	2010	-1	-1	-1	-1	1	1	1	-1	0	-1	1	1	-1	-1	-1	1	1	-1	0
1121	2010	-1	-1	-1	0	1	0	1	-1	-1	-1	1	-1	-1	1	-1	1	1	-1	1
1122	2010	1	-1	-1	1	1	1	-1	-1	1	1	1	0	1	1	1	1	-1	1	-1
1123	2010	1	0	1	1	1	1	-1	-1	0	0	1	1	-1	-1	-1	0	0	-1	0
1124	2010	1	-1	-1	1	0	1	0	-1	-1	-1	1	0	-1	0	-1	1	0	-1	-1
1125	2010	-1	-1	-1	1	0	1	1	-1	-1	-1	1	1	-1	0	-1	1	-1	1	0
1126	2010	-1	0	0	1	1	0	-1	-1	-1	-1	1	1	0	1	-1	-1	0	-1	1
1127	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	0	-1	1	-1	1	-1	-1	-1
1128	2010	1	-1	-1	1	0	1	-1	-1	1	1	1	-1	-1	1	1	1	-1	-1	-1
1129	2010	-1	-1	-1	1	0	1	0	1	0	0	0	0	-1	1	-1	1	1	-1	1
1130	2010	-1	-1	-1	1	0	0	0	-1	1	0	1	1	-1	1	0	0	-1	-1	-1
1131	2010	1	0	-1	1	0	1	1	-1	-1	-1	1	-1	-1	1	0	1	-1	-1	-1
1132	2010	-1	-1	-1	1	1	1	-1	1	0	-1	1	1	-1	1	-1	1	-1	-1	0
1133	2010	-1	-1	-1	1	0	1	1	NA	NA	NA	1	0	0	1	0	0	0	0	0
1134	2010	NA	NA	NA	1	NA	NA	NA	-1	-1	-1	1	-1	-1	1	0	1	0	0	1
1135	2010	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	1	0	0	0	0	0	0	0
1136	2010	0	-1	-1	1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1
1137	2010	-1	-1	-1	1	1	1	1	NA	NA	NA	1	1	-1	-1	-1	0	0	-1	0
1138	2010	-1	-1	-1	-1	1	0	1	-1	-1	0	1	1	-1	-1	-1	-1	0	0	0
1139	2010	1	-1	-1	1	1	1	-1	NA	NA	NA	1	0	0	1	0	0	0	0	0
1140	2010	1	NA	NA	1	NA	NA	-1	-1	-1	-1	1	1	-1	0	0	1	0	-1	0
1141	2010	-1	-1	-1	0	1	0	1	-1	0	0	1	-1	0	1	-1	0	-1	-1	0
1142	2010	-1	0	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	1	-1	-1	0
1143	2010	-1	-1	-1	-1	1	1	1	-1	1	1	1	0	-1	1	-1	1	-1	0	1
1144	2010	1	-1	-1	1	-1	1	1	-1	-1	-1	1	1	-1	1	-1	1	0	-1	-1
1145	2010	-1	-1	-1	1	1	1	0	-1	1	-1	1	-1	-1	1	0	0	-1	-1	0
1146	2010	-1	-1	-1	1	1	0	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1
1147	2010	1	-1	-1	1	-1	1	0	-1	-1	-1	1	1	-1	0	-1	1	1	-1	0
1148	2010	1	-1	-1	1	1	1	-1	-1	1	0	1	-1	0	1	0	0	-1	-1	0
1149	2010	1	0	0	1	0	0	-1	-1	-1	-1	1	-1	-1	1	0	0	0	-1	0
1150	2010	-1	-1	-1	1	-1	1	-1	-1	-1	0	1	-1	-1	1	0	1	0	-1	-1
1151	2010	1	-1	-1	1	0	0	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1
1152	2010	1	-1	-1	1	1	-1	-1	-1	1	-1	1	0	-1	1	0	1	-1	-1	1
1153	2010	1	-1	-1	1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	0	-1	1
1154	2010	-1	-1	-1	1	1	1	1	-1	0	0	1	-1	-1	1	-1	0	0	0	0
1155	2010	0	-1	1	0	0	-1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	-1	1
1156	2010	0	NA	-1	1	1	1	0	1	-1	-1	1	1	-1	1	1	-1	-1	-1	1
1157	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1
1158	2010	1	-1	-1	1	-1	-1	-1	-1	0	1	1	1	-1	1	-1	1	0	-1	1
1159	2010	1	-1	-1	1	0	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0
1160	2010	1	0	0	1	0	1	0	-1	-1	-1	1	1	-1	1	-1	0	0	-1	1
1161	2010	-1	-1	-1	1	1	1	-1	-1	-1	-1	1	-1	1	1	-1	1	-1	-1	1
1162	2010	1	-1	-1	1	1	1	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
1163	2010	NA	NA	NA	NA	NA	NA	NA	-1	0	1		1	-1	1	-1	1	0	0	1
1164	2010	0	-1	-1	0	1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	1
1165	2010	-1	-1	-1	1	1	1	-1	-1	0	0	1	1	-1	0	0	1	1	-1	1
1166	2010	1	-1	-1	1	1	1	1	NA	NA	NA	NA	0	0	0	0	0	0	0	0
1167	2010	NA	NA	NA	1	NA	NA	NA	-1	1	1	1	1	-1	1	-1	1	1	1	1
1168	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	-1	-1	1	0	0	0
1169	2010	-1	-1	-1	-1	1	0	-1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1
1170	2010	-1	-1	-1	0	-1	1	-1	NA	NA	NA	NA	0	0	0	0	0	0	0	0
1171	2010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0
1172	2010	NA	NA	NA	1	1	1	NA	-1	-1	-1	1	-1	-1	1	-1	1	1	-1	0
1173	2010	-1	-1	-1	1	1	1	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
1174	2010	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1
1175	2010	-1	-1	-1	1	0	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	1
1176	2010	-1	-1	-1	1	1	1	0				1	-1	-1	1	-1	1	1	-1	-1
1177	2010	-1	-1	-1	1	1	1	-1	-1	0	0	1	1	-1	1	-1	0	-1	-1	-1
1178	2010	-1	-1	-1	1	1	1	-1	-1	-1	1	1	1	0	1	0	1	0	0	0
1179	2010	1	-1	0	-1	0	-1	-1	-1	1	1	1	1	-1	1	0	1	0	0	1
1180	2010	0	-1	-1	1	1	0	1	-1	-1	-1	1	1	-1	0	-1	-1	1	-1	0
1181	2010	-1	-1	-1	0	1	0	1	-1	-1	-1	1	1	-1	1	-1	-1	-1	-1	0
1182	2010	0	-1	-1	1	-1	1	1	NA	NA	NA	NA	0	0	0	0	0	0	0	0
1183	2010	NA	NA	NA	NA	NA	NA	NA	-1	0	1	1	-1	1	-1	-1	1	1	-1	1
1184	2010	-1	-1	-1	1	1	1	0	NA	NA	NA	1	0	0	1	0	0	0	0	0
1185	2010	NA	NA	NA	1	NA	NA	NA	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1
1186	2010	1	0	0	1	-1	1	-1	-1	-1	1	1	1	-1	1	0	1	-1	-1	-1
1187	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1
1188	2010	1	-1	-1	1	1	1	-1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1189	2010	-1	-1	-1	1	1	1	1	-1		1		1	-1	0	1	1	-1	-1	-1
1190	2010	0	0	0	0	0	0	0	-1	-1	0	1	1	-1	1	-1	0	-1	-1	-1
1191	2010	-1	-1	-1	1	0	1	1	-1	1	1	1	-1	-1	1	-1	1	-1	-1	1
1192	2010	1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	0	-1	1	-1	-1	0
1193	2010	0	-1	-1	-1	1	-1	1	NA	NA	NA	1	0	0	1	0	0	0	1	0
1194	2010	NA	NA	NA	1	NA	NA	NA	-1	-1	-1	1	-1	-1	1	0	1	-1	-1	1
1195	2010	0	0	-1	1	1	0	0	NA	NA	NA	1	0	0	1	0	0	0	0	1
1196	2010	0	-1	-1	1	NA	1	1	1	-1	1	1	1	-1	1	-1	1	1	-1	1
1197	2010	0	-1	-1	1	1	1	1	-1	-1	-1	1	1	-1	0	-1	1	0	-1	-1
1198	2010	-1	-1	-1	1	1	1	-1	1	-1	-1	1	-1	-1	1	-1	1	0	0	1
1199	2010	0	-1	-1	1	0	1	0	-1	-1	0	1	-1	-1	1	-1	1	-1	0	0
1200	2010	1	-1	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	0	-1	1	0	-1	1
1201	2010	0	-1	-1	1	-1	0	0	-1	-1	-1	1	1	-1	1	0	1	0	-1	-1
1202	2010	1	-1	-1	1	0	1	0	-1	-1	-1	1	-1	-1	1	-1	1	1	-1	-1
1203	2010	1	-1	-1	1	1	1	1	-1	-1	1	1	1	-1	1	-1	1	1	-1	1
1204	2010	1	0	-1	1	1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	1
1205	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	0	1	1	-1	-1	-1
1206	2010	-1	-1	-1	1	1	1	1	-1	-1	0	1	1	-1	1	-1	1	-1	-1	-1
1207	2010	1	-1	-1	1	-1	0	-1	-1	-1	-1	1	-1	0	1	1	1	-1	0	1
1208	2010	1	1	1	1	-1	1	-1	-1	-1	-1	1	1	-1	1	0	1	-1	-1	-1
1209	2010	1	0	0	1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	1	0	-1	1
1210	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	0	-1	1	0	-1	0
1211	2010	-1	-1	-1	0	1	1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
1212	2010	-1	-1	-1	1	0	1	0	-1	-1	-1	1	1	-1	1	-1	1	1	-1	-1
1213	2010	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1
1214	2010	-1	-1	-1	-1	1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	1	-1	1
1215	2010	1	-1	-1	1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	1	-1	-1	1
1216	2010	-1	-1	-1	1	1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	0	0	0
1217	2010	-1	-1	-1	1	0	1	-1	-1	1	-1	1	-1	0	1	-1	1	-1	-1	-1
1218	2010	1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	-1	1	0	-1	-1	0
1219	2010	-1	-1	-1	1	0	1	1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1220	2010	1	-1	-1	1	0	1	-1	NA	NA	NA	NA	1	0	0	0	0	0	0	0
1221	2010	NA	NA	NA	1	1	NA	NA	-1	-1	-1	1	1	1	0	0	1	-1	-1	-1
1222	2010	-1	1	NA	NA	1	1	1	-1	0	0	1	-1	-1	1	1	1	-1	-1	-1
1223	2010	-1	-1	-1	1	1	1	1	-1	NA	NA	1	0	0	1	0	1	0	0	0
1224	2010	NA	NA	NA	1	NA	1	-1	-1	-1	-1	NA	1	-1	1	1	1	-1	1	-1
1225	2010	-1	NA	-1	1	0	1	NA	-1	-1	-1	1	1	-1	0	-1	1	-1	-1	-1
1226	2010	-1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	1	0	1	-1	-1	1
1227	2010	0	-1	-1	1	0	1	0	-1	-1	-1	1	1	-1	1	-1	1	0	-1	0
1228	2010	1	-1	-1	1	-1	0	-1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	1
1229	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	1	-1	0	0	-1	1
1230	2010	-1	-1	-1	1	1	1	1	-1	-1	0	1	-1	-1	1	0	0	0	0	0
1231	2010	-1	-1	-1	1	0	1	0	-1	-1	-1	1	1	-1	0	-1	1	0	-1	0
1232	2010	-1	-1	-1	0	1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1
1233	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	0	-1	1
1234	2010	1	-1	-1	1	0	1	-1	-1	-1	1	1	0	0	1	0	0	0	0	1
1235	2010	0	NA	NA	1	NA	NA	NA	-1	-1	-1	1	1	-1	-1	-1	1	0	-1	1
1236	2010	-1	NA	-1	-1	1	-1	1	-1	-1	-1	1	1	0	0	-1	1	-1	-1	-1
1237	2010	-1	-1	-1	-1	0	1	1	-1	-1	-1	1	1	-1	1	0	1	0	0	1
1238	2010	1	-1	-1	1	1	1	1	-1	0	NA	1	1	-1	0	-1	1	1	-1	-1
1239	2010	-1	-1	-1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	1	-1	1	-1
1240	2010	-1	-1	-1	1	0	1	1	-1	1	1	1	-1	-1	1	-1	1	1	-1	1
1241	2010	1	-1	1	1	-1	1	-1	-1	1	1	1	-1	0	1	1	0	-1	1	0
1242	2010	1	-1	0	1	1	0	-1	NA	NA	NA	1	1	0	0	0	0	0	0	0
1243	2010	NA	NA	NA	NA	1	1	NA	-1	-1	-1	1	-1	-1	1	1	1	0	1	0
1244	2010	-1	0	-1	1	-1	1	-1	-1	-1	0	1	1	-1	-1	-1	1	1	-1	-1
1245	2010	-1	-1	-1	1	0	1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1
1246	2010	1	-1	-1	1	0	1	-1	-1	-1	-1	1	-1	-1	1	-1	0	0	-1	1
1247	2010	1	-1	-1	1	-1	0	-1	-1	-1	-1	1	0	-1	1	-1	1	0	-1	0
1248	2010	-1	0	0	1	1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1
1249	2010	-1	-1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	1	-1	0	-1	-1	-1
1250	2010	-1	-1	-1	1	1	1	-1	NA	NA	1	NA	0	0	1	0	0	0	0	0
1251	2010	1	NA	NA	NA	NA	1	NA	-1	-1	1	1	1	-1	1	0	0	-1	-1	-1
1252	2010	-1	-1	-1	1	-1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	-1
1253	2010	-1	-1	-1	1	1	1	0	-1	1	1	1	-1	-1	1	0	1	0	0	0
1254	2010	1	0	0	1	0	1	0	-1	-1	-1	1	1	-1	-1	-1	1	0	-1	-1
1255	2010	-1	-1	-1	0	1	1	0	NA	NA	NA	-1	0	0	-1	0	0	0	0	-1
1256	2010	-1	0	0	1	0	1	1	-1	-1	-1	1	1	1	1	-1	1	0	-1	0
1257	2010	-1	-1	-1	-1	1	1	1	-1	0	1	0	1	-1	1	-1	1	-1	-1	-1
1258	2010	-1	-1	-1	0	1	1	1	-1	1	1	1	1	0	0	1	0	0	0	0
1259	2010	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	0	1	-1	1	0	-1	-1
1260	2010	0	-1	-1	1	1	1	0	-1	-1	-1	1	-1	-1	-1	1	1	0	-1	1
1261	2010	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	-1	1	-1	0	-1	-1	1
1262	2010	1	NA	1	NA	1	NA	NA	-1	-1	-1	1	0	-1	-1	-1	1	-1	-1	1
1263	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	1	0	1	-1	-1	1
1264	2010	1	-1	-1	1	1	1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	-1
1265	2010	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1
1266	2010	-1	-1	-1	-1	1	1	1	-1	0	1	1	1	-1	1	-1	1	0	-1	1
1267	2010	-1	-1	-1	1	0	-1	-1	-1	1	1	1	0	-1	1	0	1	1	-1	-1
1268	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	-1	-1	1	0	1	1	-1	1
1269	2010	1	0	0	1	-1	1	-1	-1	NA	-1	1	0	0	0	0	0	0	0	0
1270	2010	1	0	0	1	1	1	1	NA	NA	NA	NA	0	-1	-1	-1	1	-1	-1	-1
1271	2010	-1	-1	-1	-1	1	1	1	-1	-1	1	0	1	-1	0	1	1	-1	-1	1
1272	2010	-1	-1	-1	0	-1	1	0	-1	-1	-1	1	-1	0	1	0	0	-1	-1	-1
1273	2010	1	1	0	1	-1	0	-1	-1	-1	-1	1	1	-1	1	-1	1	0	-1	-1
1274	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	0	-1	0	-1	-1	-1
1275	2010	-1	-1	-1	1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	1	-1	-1	0
1276	2010	-1	-1	0	1	0	0	1	-1	-1	-1	1	0	-1	1	-1	1	-1	-1	-1
1277	2010	-1	-1	-1	1	-1	1	1	-1	-1	-1	1	1	-1	0	-1	1	-1	-1	-1
1278	2010	1	-1	-1	0	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	1	0	1	0
1279	2010	-1	-1	-1	1	-1	0	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1
1280	2010	1	-1	-1	1	-1	0	-1	-1	-1	-1	1	1	-1	0	0	-1	-1	-1	-1
1281	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1
1282	2010	-1	-1	-1	-1	1	1	0	-1	-1	-1	1	1	-1	1	-1	-1	-1	-1	-1
1283	2010	-1	-1	-1	-1	1	1	0	-1	-1	-1	1	0	1	0	-1	1	0	1	-1
1284	2010	1	-1	-1	1	-1	0	1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1
1285	2010	-1	-1	-1	1	0	1	1	0	-1	1	1	1	1	1	1	1	1	1	1
1286	2010	-1	-1	1	1	-1	1	1	-1	-1	0	1	1	-1	1	-1	1	0	-1	-1
1287	2010	1	-1	-1	1	0	0	0	-1	-1	0	1	1	-1	1	-1	1	0	-1	-1
1288	2010	-1	-1	-1	1	0	NA	-1	-1	-1	-1	1	1	-1	0	0	0	-1	-1	1
1289	2010	0	0	0	0	0	0	0	0	-1	-1	1	-1	-1	1	-1	1	-1	-1	0
1290	2010	-1	-1	-1	1	0	1	-1	-1	-1	0	1	1	-1	0	0	1	1	-1	-1
1291	2010	1	-1	-1	1	0	0	-1	-1	-1	-1	1	1	-1	1	-1	1	0	-1	1
1292	2010	1	-1	-1	1	0	0	0	1	-1	1	1	1	-1	-1	-1	1	0	-1	1
1293	2010	1	-1	-1	1	1	0	-1	0	0	0	0	0	-1	0	0	0	0	0	0
1294	2010	-1	-1	-1	1	-1	0	-1	0	0	0	0	1	-1	1	1	1	-1	-1	-1
1295	2010	-1	-1	-1	1	1	-1	0	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1
1296	2010	-1	-1	-1	1	1	1	1	1	0	0	1	-1	-1	1	1	1	0	1	1
1297	2010	1	0	1	1	-1	0	-1	-1	0	0	1	-1	0	1	0	1	-1	-1	1
1298	2010	1	0	0	1	-1	-1	-1	-1	NA	NA	1	1	0	1	0	1	0	0	0
1299	2010	-1	NA	NA	NA	NA	NA	NA	-1	-1	-1	1	-1	-1	1	-1	1	1	-1	1
1300	2010	1	-1	-1	1	0	1	-1	-1	-1	-1	1	-1	-1	1	0	1	-1	-1	1
1301	2010	1	-1	-1	1	0	0	1	-1	1	0	1	-1	-1	1	1	1	-1	-1	0
1302	2010	1	-1	-1	1	NA	NA	NA	-1	-1	0	1	1	-1	0	-1	0	-1	-1	-1
1303	2010	0	-1	-1	-1	0	1	1	-1	1	1	1	1	-1	-1	-1	1	-1	-1	-1
1304	2010	-1	-1	-1	-1	1	1	1	-1	1	1	1	1	-1	1	-1	0	-1	-1	-1
1305	2010	-1	-1	-1	-1	1	1	1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	1
1306	2010	1	-1	-1	1	1	1	-1	-1	-1	-1	1	1	-1	1	-1	1	-1	-1	1
1307	2010	1	-1	-1	1	1	1	1	-1	0	1	1	1	0	0	0	0	0	0	0
1308	2010	0	-1	-1	0	1	1	NA	-1	-1	0	1	1	-1	1	-1	1	1	-1	1
1309	2010	NA	-1	1	1	1	1	-1	-1	-1	0	1	-1	-1	0	0	0	-1	-1	-1
1310	2010	-1	-1	0	0	1	1	1	-1	-1	-1	1	1	-1	1	0	1	1	-1	1
1311	2010	1	1	1	1	-1	1	-1	-1	-1	1	1	1	-1	1	-1	0	1	0	0
1312	2010	1	-1	-1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1
1313	2010	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	1	-1	-1	0
1314	2010	-1	-1	-1	0	1	1	1	NA	NA	NA	1	0	0	1	0	0	0	1	0
